dataset,outer_fold,opt_seed,method,phase,epoch,meta_train_subjects,pseudo_unseen_subjects,partition_disjoint,partition_seed
OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,refit,46,4;5;7;12;27;29;31;35;37;43;44;46;49,8;9;11;15;16;22;24;25;34;38;39;42;51;52,True,7024176547452114003
OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,refit,47,8;9;11;12;15;24;31;37;38;39;42;44;52,4;5;7;16;22;25;27;29;34;35;43;46;49;51,True,4564097042313127101
OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,refit,48,4;7;9;11;27;34;38;39;43;44;49;51;52,5;8;12;15;16;22;24;25;29;31;35;37;42;46,True,5702923429905163576
OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,refit,49,5;7;8;9;16;25;31;38;42;43;44;46;51,4;11;12;15;22;24;27;29;34;35;37;39;49;52,True,3060882242738036670
OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,refit,50,4;5;15;16;25;29;31;34;35;37;39;49;52,7;8;9;11;12;22;24;27;38;42;43;44;46;51,True,1608238303998831326
OpenBMI,0,0,B3_TSEG,refit,1,5;8;11;12;15;16;27;29;37;43;44;49;52,4;7;9;22;24;25;31;34;35;38;39;42;46;51,True,3552084785656430714
OpenBMI,0,0,B3_TSEG,refit,2,5;8;11;12;15;16;22;25;31;35;37;39;49,4;7;9;24;27;29;34;38;42;43;44;46;51;52,True,4980215817855256910
OpenBMI,0,0,B3_TSEG,refit,3,5;7;12;22;24;27;29;37;39;42;43;44;51,4;8;9;11;15;16;25;31;34;35;38;46;49;52,True,7729479304929281243
OpenBMI,0,0,B3_TSEG,refit,4,5;8;11;15;25;35;37;39;42;43;44;46;49,4;7;9;12;16;22;24;27;29;31;34;38;51;52,True,4021820299594906514
OpenBMI,0,0,B3_TSEG,refit,5,4;7;8;24;25;29;31;34;38;43;44;49;52,5;9;11;12;15;16;22;27;35;37;39;42;46;51,True,7578466172132878251
OpenBMI,0,0,B3_TSEG,refit,6,5;11;12;16;22;25;34;38;43;44;46;49;52,4;7;8;9;15;24;27;29;31;35;37;39;42;51,True,231722113823725211
OpenBMI,0,0,B3_TSEG,refit,7,7;8;9;11;15;24;27;31;35;39;42;44;46,4;5;12;16;22;25;29;34;37;38;43;49;51;52,True,907536409377996148
OpenBMI,0,0,B3_TSEG,refit,8,5;7;8;12;15;16;22;25;27;34;35;44;46,4;9;11;24;29;31;37;38;39;42;43;49;51;52,True,8627582085144448820
OpenBMI,0,0,B3_TSEG,refit,9,5;7;9;12;16;25;27;34;38;39;42;44;49,4;8;11;15;22;24;29;31;35;37;43;46;51;52,True,3397038173021049770
OpenBMI,0,0,B3_TSEG,refit,10,7;8;9;11;12;15;22;24;29;35;46;51;52,4;5;16;25;27;31;34;37;38;39;42;43;44;49,True,4179790880198177365
OpenBMI,0,0,B3_TSEG,refit,11,5;8;11;12;16;22;25;29;35;43;44;51;52,4;7;9;15;24;27;31;34;37;38;39;42;46;49,True,4208215299985794851
OpenBMI,0,0,B3_TSEG,refit,12,4;5;7;11;15;22;25;27;35;42;43;44;52,8;9;12;16;24;29;31;34;37;38;39;46;49;51,True,3572568099221027469
OpenBMI,0,0,B3_TSEG,refit,13,4;5;9;15;16;24;34;35;37;38;42;46;52,7;8;11;12;22;25;27;29;31;39;43;44;49;51,True,1992206709749811299
OpenBMI,0,0,B3_TSEG,refit,14,5;7;9;12;15;16;24;27;34;42;43;46;49,4;8;11;22;25;29;31;35;37;38;39;44;51;52,True,3775005798541585730
OpenBMI,0,0,B3_TSEG,refit,15,4;5;11;12;15;16;22;31;34;43;49;51;52,7;8;9;24;25;27;29;35;37;38;39;42;44;46,True,5062340066625590398
OpenBMI,0,0,B3_TSEG,refit,16,4;5;7;8;12;15;16;22;27;37;42;49;52,9;11;24;25;29;31;34;35;38;39;43;44;46;51,True,6114378854132024857
OpenBMI,0,0,B3_TSEG,refit,17,5;7;11;15;16;22;24;27;29;35;37;46;51,4;8;9;12;25;31;34;38;39;42;43;44;49;52,True,3416266715215732579
OpenBMI,0,0,B3_TSEG,refit,18,4;9;11;22;24;25;27;31;35;39;44;49;52,5;7;8;12;15;16;29;34;37;38;42;43;46;51,True,2424503694838009228
OpenBMI,0,0,B3_TSEG,refit,19,5;8;9;11;15;24;25;31;37;44;46;49;52,4;7;12;16;22;27;29;34;35;38;39;42;43;51,True,6265385745368533877
OpenBMI,0,0,B3_TSEG,refit,20,4;5;7;8;9;11;15;25;34;37;38;49;51,12;16;22;24;27;29;31;35;39;42;43;44;46;52,True,2908371291833264890
OpenBMI,0,0,B3_TSEG,refit,21,4;9;12;16;24;25;29;35;37;42;43;46;49,5;7;8;11;15;22;27;31;34;38;39;44;51;52,True,7199422054344751059
OpenBMI,0,0,B3_TSEG,refit,22,4;8;9;11;15;24;29;31;37;42;43;44;49,5;7;12;16;22;25;27;34;35;38;39;46;51;52,True,2208362273017850072
OpenBMI,0,0,B3_TSEG,refit,23,4;7;9;15;16;22;24;29;31;34;42;44;51,5;8;11;12;25;27;35;37;38;39;43;46;49;52,True,5206877682315595245
OpenBMI,0,0,B3_TSEG,refit,24,5;8;9;16;24;29;35;37;38;39;42;43;44,4;7;11;12;15;22;25;27;31;34;46;49;51;52,True,7901675545366587055
OpenBMI,0,0,B3_TSEG,refit,25,11;15;22;25;29;35;37;38;39;43;49;51;52,4;5;7;8;9;12;16;24;27;31;34;42;44;46,True,7549279178572016714
OpenBMI,0,0,B3_TSEG,refit,26,8;9;11;12;15;25;31;34;35;38;44;46;52,4;5;7;16;22;24;27;29;37;39;42;43;49;51,True,5266787572376752565
OpenBMI,0,0,B3_TSEG,refit,27,4;8;11;12;22;24;29;31;35;37;38;42;51,5;7;9;15;16;25;27;34;39;43;44;46;49;52,True,1552069631049092662
OpenBMI,0,0,B3_TSEG,refit,28,4;9;11;12;16;25;27;35;39;43;46;51;52,5;7;8;15;22;24;29;31;34;37;38;42;44;49,True,4159704651120040338
OpenBMI,0,0,B3_TSEG,refit,29,4;5;7;9;15;25;29;31;35;37;38;39;43,8;11;12;16;22;24;27;34;42;44;46;49;51;52,True,2783344575487755761
OpenBMI,0,0,B3_TSEG,refit,30,4;7;8;11;22;24;25;27;34;35;43;44;49,5;9;12;15;16;29;31;37;38;39;42;46;51;52,True,3215876284328397464
OpenBMI,0,0,B3_TSEG,refit,31,5;8;9;12;24;25;27;29;34;35;42;44;49,4;7;11;15;16;22;31;37;38;39;43;46;51;52,True,530936983680431765
OpenBMI,0,0,B3_TSEG,refit,32,7;9;12;16;22;24;27;34;35;43;44;46;51,4;5;8;11;15;25;29;31;37;38;39;42;49;52,True,722397158536059790
OpenBMI,0,0,B3_TSEG,refit,33,4;5;11;16;24;25;27;34;35;38;43;49;52,7;8;9;12;15;22;29;31;37;39;42;44;46;51,True,8258900755089550907
OpenBMI,0,0,B3_TSEG,refit,34,7;9;11;24;25;31;34;35;39;42;43;44;51,4;5;8;12;15;16;22;27;29;37;38;46;49;52,True,1032493271343309355
OpenBMI,0,0,B3_TSEG,refit,35,4;8;9;11;29;31;34;39;43;46;49;51;52,5;7;12;15;16;22;24;25;27;35;37;38;42;44,True,5896962881094739278
OpenBMI,0,1,B2_TWO_TRAJECTORY_MEAN,refit,1,9;12;22;24;27;29;31;34;37;38;39;49;51,4;5;7;8;11;15;16;25;35;42;43;44;46;52,True,2465575882330966259
OpenBMI,0,1,B2_TWO_TRAJECTORY_MEAN,refit,2,5;11;15;27;31;34;35;39;43;44;49;51;52,4;7;8;9;12;16;22;24;25;29;37;38;42;46,True,1524749052038985633
OpenBMI,0,1,B2_TWO_TRAJECTORY_MEAN,refit,3,7;8;11;16;24;27;29;31;37;38;42;51;52,4;5;9;12;15;22;25;34;35;39;43;44;46;49,True,3442069813665582918
OpenBMI,0,1,B2_TWO_TRAJECTORY_MEAN,refit,4,8;11;15;22;25;27;29;31;38;42;43;49;52,4;5;7;9;12;16;24;34;35;37;39;44;46;51,True,7980050741852440277
OpenBMI,0,1,B2_TWO_TRAJECTORY_MEAN,refit,5,4;5;7;8;16;27;34;37;42;43;46;49;51,9;11;12;15;22;24;25;29;31;35;38;39;44;52,True,948009411864979014
OpenBMI,0,1,B2_TWO_TRAJECTORY_MEAN,refit,6,5;7;8;15;16;29;31;35;37;39;44;49;52,4;9;11;12;22;24;25;27;34;38;42;43;46;51,True,6714289712113879380
OpenBMI,0,1,B2_TWO_TRAJECTORY_MEAN,refit,7,4;9;11;12;24;35;38;39;44;46;49;51;52,5;7;8;15;16;22;25;27;29;31;34;37;42;43,True,5962695812498242438
OpenBMI,0,1,B2_TWO_TRAJECTORY_MEAN,refit,8,4;12;15;22;25;29;34;38;39;42;44;46;49,5;7;8;9;11;16;24;27;31;35;37;43;51;52,True,7553726216462309853
OpenBMI,0,1,B2_TWO_TRAJECTORY_MEAN,refit,9,7;11;25;27;29;37;38;39;42;43;46;49;51,4;5;8;9;12;15;16;22;24;31;34;35;44;52,True,8388351383988365645
OpenBMI,0,1,B2_TWO_TRAJECTORY_MEAN,refit,10,5;9;11;12;16;22;34;35;43;46;49;51;52,4;7;8;15;24;25;27;29;31;37;38;39;42;44,True,2089959185875063435
OpenBMI,0,1,B2_TWO_TRAJECTORY_MEAN,refit,11,4;5;9;11;15;16;22;27;29;35;46;49;51,7;8;12;24;25;31;34;37;38;39;42;43;44;52,True,7175370756552993433
OpenBMI,0,1,B2_TWO_TRAJECTORY_MEAN,refit,12,4;7;9;11;12;16;22;29;31;35;39;46;49,5;8;15;24;25;27;34;37;38;42;43;44;51;52,True,1335708111468931742
OpenBMI,0,1,B2_TWO_TRAJECTORY_MEAN,refit,13,8;9;11;15;22;27;29;34;35;38;42;46;52,4;5;7;12;16;24;25;31;37;39;43;44;49;51,True,6289196431968802248
OpenBMI,0,1,B2_TWO_TRAJECTORY_MEAN,refit,14,4;5;7;8;11;12;22;24;25;38;39;46;49,9;15;16;27;29;31;34;35;37;42;43;44;51;52,True,616225655657242157
OpenBMI,0,1,B2_TWO_TRAJECTORY_MEAN,refit,15,5;11;16;22;31;34;37;39;43;44;46;49;52,4;7;8;9;12;15;24;25;27;29;35;38;42;51,True,8604600535754174163
OpenBMI,0,1,B2_TWO_TRAJECTORY_MEAN,refit,16,5;9;11;15;24;29;34;35;37;42;49;51;52,4;7;8;12;16;22;25;27;31;38;39;43;44;46,True,5152798430460009818
OpenBMI,0,1,B2_TWO_TRAJECTORY_MEAN,refit,17,4;7;11;16;22;24;25;27;29;34;35;39;42,5;8;9;12;15;31;37;38;43;44;46;49;51;52,True,4218346511922262229
OpenBMI,0,1,B2_TWO_TRAJECTORY_MEAN,refit,18,4;5;7;9;11;12;16;27;38;39;42;44;49,8;15;22;24;25;29;31;34;35;37;43;46;51;52,True,973963431975920953
OpenBMI,0,1,B2_TWO_TRAJECTORY_MEAN,refit,19,5;7;8;16;27;31;34;38;39;44;46;51;52,4;9;11;12;15;22;24;25;29;35;37;42;43;49,True,7524165874900109539
OpenBMI,0,1,B2_TWO_TRAJECTORY_MEAN,refit,20,4;12;15;16;25;27;29;35;37;44;49;51;52,5;7;8;9;11;22;24;31;34;38;39;42;43;46,True,5087933993997421674
OpenBMI,0,1,B2_TWO_TRAJECTORY_MEAN,refit,21,7;8;9;24;29;31;34;35;43;44;49;51;52,4;5;11;12;15;16;22;25;27;37;38;39;42;46,True,2673857539697061660
OpenBMI,0,1,B2_TWO_TRAJECTORY_MEAN,refit,22,5;8;12;15;16;27;31;34;35;39;44;49;52,4;7;9;11;22;24;25;29;37;38;42;43;46;51,True,622328854791464537
OpenBMI,0,1,B2_TWO_TRAJECTORY_MEAN,refit,23,4;7;8;9;11;12;16;25;27;38;39;44;46,5;15;22;24;29;31;34;35;37;42;43;49;51;52,True,8064494607347890285
OpenBMI,0,1,B2_TWO_TRAJECTORY_MEAN,refit,24,5;8;9;11;15;25;27;29;35;37;38;43;44,4;7;12;16;22;24;31;34;39;42;46;49;51;52,True,254067052760131175
OpenBMI,0,1,B2_TWO_TRAJECTORY_MEAN,refit,25,4;8;12;22;25;29;35;38;42;43;44;49;51,5;7;9;11;15;16;24;27;31;34;37;39;46;52,True,3546777411789898471
OpenBMI,0,1,B2_TWO_TRAJECTORY_MEAN,refit,26,8;11;12;15;22;25;37;39;42;44;46;49;52,4;5;7;9;16;24;27;29;31;34;35;38;43;51,True,2375105590617034816
OpenBMI,0,1,B2_TWO_TRAJECTORY_MEAN,refit,27,5;8;9;11;15;25;27;29;34;35;42;44;49,4;7;12;16;22;24;31;37;38;39;43;46;51;52,True,2616689382254843918
OpenBMI,0,1,B3_TSEG,refit,1,9;12;22;24;27;29;31;34;37;38;39;49;51,4;5;7;8;11;15;16;25;35;42;43;44;46;52,True,2465575882330966259
OpenBMI,0,1,B3_TSEG,refit,2,5;11;15;27;31;34;35;39;43;44;49;51;52,4;7;8;9;12;16;22;24;25;29;37;38;42;46,True,1524749052038985633
OpenBMI,0,1,B3_TSEG,refit,3,7;8;11;16;24;27;29;31;37;38;42;51;52,4;5;9;12;15;22;25;34;35;39;43;44;46;49,True,3442069813665582918
OpenBMI,0,1,B3_TSEG,refit,4,8;11;15;22;25;27;29;31;38;42;43;49;52,4;5;7;9;12;16;24;34;35;37;39;44;46;51,True,7980050741852440277
OpenBMI,0,1,B3_TSEG,refit,5,4;5;7;8;16;27;34;37;42;43;46;49;51,9;11;12;15;22;24;25;29;31;35;38;39;44;52,True,948009411864979014
OpenBMI,0,1,B3_TSEG,refit,6,5;7;8;15;16;29;31;35;37;39;44;49;52,4;9;11;12;22;24;25;27;34;38;42;43;46;51,True,6714289712113879380
OpenBMI,0,1,B3_TSEG,refit,7,4;9;11;12;24;35;38;39;44;46;49;51;52,5;7;8;15;16;22;25;27;29;31;34;37;42;43,True,5962695812498242438
OpenBMI,0,1,B3_TSEG,refit,8,4;12;15;22;25;29;34;38;39;42;44;46;49,5;7;8;9;11;16;24;27;31;35;37;43;51;52,True,7553726216462309853
OpenBMI,0,1,B3_TSEG,refit,9,7;11;25;27;29;37;38;39;42;43;46;49;51,4;5;8;9;12;15;16;22;24;31;34;35;44;52,True,8388351383988365645
OpenBMI,0,1,B3_TSEG,refit,10,5;9;11;12;16;22;34;35;43;46;49;51;52,4;7;8;15;24;25;27;29;31;37;38;39;42;44,True,2089959185875063435
OpenBMI,0,1,B3_TSEG,refit,11,4;5;9;11;15;16;22;27;29;35;46;49;51,7;8;12;24;25;31;34;37;38;39;42;43;44;52,True,7175370756552993433
OpenBMI,0,1,B3_TSEG,refit,12,4;7;9;11;12;16;22;29;31;35;39;46;49,5;8;15;24;25;27;34;37;38;42;43;44;51;52,True,1335708111468931742
OpenBMI,0,1,B3_TSEG,refit,13,8;9;11;15;22;27;29;34;35;38;42;46;52,4;5;7;12;16;24;25;31;37;39;43;44;49;51,True,6289196431968802248
OpenBMI,0,1,B3_TSEG,refit,14,4;5;7;8;11;12;22;24;25;38;39;46;49,9;15;16;27;29;31;34;35;37;42;43;44;51;52,True,616225655657242157
OpenBMI,0,1,B3_TSEG,refit,15,5;11;16;22;31;34;37;39;43;44;46;49;52,4;7;8;9;12;15;24;25;27;29;35;38;42;51,True,8604600535754174163
OpenBMI,0,1,B3_TSEG,refit,16,5;9;11;15;24;29;34;35;37;42;49;51;52,4;7;8;12;16;22;25;27;31;38;39;43;44;46,True,5152798430460009818
OpenBMI,0,1,B3_TSEG,refit,17,4;7;11;16;22;24;25;27;29;34;35;39;42,5;8;9;12;15;31;37;38;43;44;46;49;51;52,True,4218346511922262229
OpenBMI,0,1,B3_TSEG,refit,18,4;5;7;9;11;12;16;27;38;39;42;44;49,8;15;22;24;25;29;31;34;35;37;43;46;51;52,True,973963431975920953
OpenBMI,0,1,B3_TSEG,refit,19,5;7;8;16;27;31;34;38;39;44;46;51;52,4;9;11;12;15;22;24;25;29;35;37;42;43;49,True,7524165874900109539
OpenBMI,0,1,B3_TSEG,refit,20,4;12;15;16;25;27;29;35;37;44;49;51;52,5;7;8;9;11;22;24;31;34;38;39;42;43;46,True,5087933993997421674
OpenBMI,0,1,B3_TSEG,refit,21,7;8;9;24;29;31;34;35;43;44;49;51;52,4;5;11;12;15;16;22;25;27;37;38;39;42;46,True,2673857539697061660
OpenBMI,0,1,B3_TSEG,refit,22,5;8;12;15;16;27;31;34;35;39;44;49;52,4;7;9;11;22;24;25;29;37;38;42;43;46;51,True,622328854791464537
OpenBMI,0,1,B3_TSEG,refit,23,4;7;8;9;11;12;16;25;27;38;39;44;46,5;15;22;24;29;31;34;35;37;42;43;49;51;52,True,8064494607347890285
OpenBMI,0,1,B3_TSEG,refit,24,5;8;9;11;15;25;27;29;35;37;38;43;44,4;7;12;16;22;24;31;34;39;42;46;49;51;52,True,254067052760131175
OpenBMI,0,1,B3_TSEG,refit,25,4;8;12;22;25;29;35;38;42;43;44;49;51,5;7;9;11;15;16;24;27;31;34;37;39;46;52,True,3546777411789898471
OpenBMI,0,1,B3_TSEG,refit,26,8;11;12;15;22;25;37;39;42;44;46;49;52,4;5;7;9;16;24;27;29;31;34;35;38;43;51,True,2375105590617034816
OpenBMI,0,1,B3_TSEG,refit,27,5;8;9;11;15;25;27;29;34;35;42;44;49,4;7;12;16;22;24;31;37;38;39;43;46;51;52,True,2616689382254843918
OpenBMI,0,1,B3_TSEG,refit,28,4;5;9;12;16;29;35;38;39;42;43;44;51,7;8;11;15;22;24;25;27;31;34;37;46;49;52,True,2269040940051034155
OpenBMI,0,1,B3_TSEG,refit,29,15;24;25;27;31;35;38;43;44;46;49;51;52,4;5;7;8;9;11;12;16;22;29;34;37;39;42,True,9208619234015910969
OpenBMI,0,1,B3_TSEG,refit,30,4;8;11;12;15;22;27;37;42;44;46;51;52,5;7;9;16;24;25;29;31;34;35;38;39;43;49,True,8906227486521936571
OpenBMI,0,1,B3_TSEG,refit,31,7;8;11;22;25;27;31;39;43;44;46;51;52,4;5;9;12;15;16;24;29;34;35;37;38;42;49,True,8647811451858644588
OpenBMI,0,1,B3_TSEG,refit,32,4;9;12;22;24;25;31;34;35;43;46;49;52,5;7;8;11;15;16;27;29;37;38;39;42;44;51,True,2581581984529180219
OpenBMI,0,2,B2_TWO_TRAJECTORY_MEAN,refit,1,5;7;9;11;29;31;34;37;38;42;43;46;49,4;8;12;15;16;22;24;25;27;35;39;44;51;52,True,8175727141435629604
OpenBMI,0,2,B2_TWO_TRAJECTORY_MEAN,refit,2,4;5;11;15;22;25;27;34;37;38;44;46;49,7;8;9;12;16;24;29;31;35;39;42;43;51;52,True,3563683160992746254
OpenBMI,0,2,B2_TWO_TRAJECTORY_MEAN,refit,3,4;8;12;15;22;24;25;34;35;38;42;43;49,5;7;9;11;16;27;29;31;37;39;44;46;51;52,True,7887256055044812161
OpenBMI,0,2,B2_TWO_TRAJECTORY_MEAN,refit,4,4;5;12;16;27;29;35;38;39;42;46;49;51,7;8;9;11;15;22;24;25;31;34;37;43;44;52,True,2229621513980708198
OpenBMI,0,2,B2_TWO_TRAJECTORY_MEAN,refit,5,4;7;8;25;27;29;37;38;42;43;44;49;51,5;9;11;12;15;16;22;24;31;34;35;39;46;52,True,2971419339811444643
OpenBMI,0,2,B2_TWO_TRAJECTORY_MEAN,refit,6,9;11;12;15;16;22;24;29;34;44;49;51;52,4;5;7;8;25;27;31;35;37;38;39;42;43;46,True,4885241947774321976
OpenBMI,0,2,B2_TWO_TRAJECTORY_MEAN,refit,7,7;9;11;16;22;27;34;37;39;44;46;49;52,4;5;8;12;15;24;25;29;31;35;38;42;43;51,True,7735540371237751092
OpenBMI,0,2,B2_TWO_TRAJECTORY_MEAN,refit,8,8;9;16;22;24;29;31;39;42;44;46;51;52,4;5;7;11;12;15;25;27;34;35;37;38;43;49,True,5295165529714463175
OpenBMI,0,2,B2_TWO_TRAJECTORY_MEAN,refit,9,4;5;7;8;11;22;25;29;31;35;39;42;49,9;12;15;16;24;27;34;37;38;43;44;46;51;52,True,7086548991340343679
OpenBMI,0,2,B2_TWO_TRAJECTORY_MEAN,refit,10,5;9;22;25;27;29;31;34;35;42;44;49;51,4;7;8;11;12;15;16;24;37;38;39;43;46;52,True,2285191094311391253
OpenBMI,0,2,B2_TWO_TRAJECTORY_MEAN,refit,11,7;9;11;16;22;25;27;34;38;42;43;44;46,4;5;8;12;15;24;29;31;35;37;39;49;51;52,True,7739441938569725399
OpenBMI,0,2,B2_TWO_TRAJECTORY_MEAN,refit,12,5;11;15;22;25;27;29;31;37;43;44;46;51,4;7;8;9;12;16;24;34;35;38;39;42;49;52,True,4278485249971375032
OpenBMI,0,2,B2_TWO_TRAJECTORY_MEAN,refit,13,12;22;24;25;27;34;35;37;39;42;49;51;52,4;5;7;8;9;11;15;16;29;31;38;43;44;46,True,1678560850139417665
OpenBMI,0,2,B2_TWO_TRAJECTORY_MEAN,refit,14,4;9;11;16;24;27;31;34;38;39;42;49;51,5;7;8;12;15;22;25;29;35;37;43;44;46;52,True,2987343313119467457
OpenBMI,0,2,B2_TWO_TRAJECTORY_MEAN,refit,15,5;7;11;12;24;25;31;34;38;39;43;46;51,4;8;9;15;16;22;27;29;35;37;42;44;49;52,True,5997268339777883239
OpenBMI,0,2,B2_TWO_TRAJECTORY_MEAN,refit,16,4;7;11;12;16;24;27;31;35;39;42;44;46,5;8;9;15;22;25;29;34;37;38;43;49;51;52,True,6736052508901751732
OpenBMI,0,2,B2_TWO_TRAJECTORY_MEAN,refit,17,4;5;7;8;11;24;25;29;34;35;38;39;42,9;12;15;16;22;27;31;37;43;44;46;49;51;52,True,901862602041155761
OpenBMI,0,2,B2_TWO_TRAJECTORY_MEAN,refit,18,4;7;8;12;15;24;31;35;37;44;46;49;51,5;9;11;16;22;25;27;29;34;38;39;42;43;52,True,2966496787481535117
OpenBMI,0,2,B2_TWO_TRAJECTORY_MEAN,refit,19,7;8;11;22;27;31;35;42;43;44;46;51;52,4;5;9;12;15;16;24;25;29;34;37;38;39;49,True,3353047949389440358
OpenBMI,0,2,B2_TWO_TRAJECTORY_MEAN,refit,20,4;9;16;22;24;27;29;31;35;38;39;42;44,5;7;8;11;12;15;25;34;37;43;46;49;51;52,True,7441595204392361676
OpenBMI,0,2,B2_TWO_TRAJECTORY_MEAN,refit,21,7;9;11;12;15;27;31;35;37;38;42;43;46,4;5;8;16;22;24;25;29;34;39;44;49;51;52,True,1474809172506340829
OpenBMI,0,2,B2_TWO_TRAJECTORY_MEAN,refit,22,7;9;12;15;22;29;31;39;42;43;44;46;49,4;5;8;11;16;24;25;27;34;35;37;38;51;52,True,2836310256210805824
OpenBMI,0,2,B2_TWO_TRAJECTORY_MEAN,refit,23,4;5;8;11;15;22;29;31;35;44;46;51;52,7;9;12;16;24;25;27;34;37;38;39;42;43;49,True,8505345632328899918
OpenBMI,0,2,B2_TWO_TRAJECTORY_MEAN,refit,24,7;9;15;16;24;25;34;38;39;42;43;51;52,4;5;8;11;12;22;27;29;31;35;37;44;46;49,True,7296988018851445882
OpenBMI,0,2,B2_TWO_TRAJECTORY_MEAN,refit,25,4;5;11;22;25;27;29;31;34;35;42;49;51,7;8;9;12;15;16;24;37;38;39;43;44;46;52,True,2492360084991605107
OpenBMI,0,2,B2_TWO_TRAJECTORY_MEAN,refit,26,8;11;12;16;22;24;25;37;39;44;46;49;51,4;5;7;9;15;27;29;31;34;35;38;42;43;52,True,6883429644423582132
OpenBMI,0,2,B2_TWO_TRAJECTORY_MEAN,refit,27,4;5;7;8;12;15;22;24;29;39;42;43;46,9;11;16;25;27;31;34;35;37;38;44;49;51;52,True,1426103650933054571
OpenBMI,0,2,B2_TWO_TRAJECTORY_MEAN,refit,28,7;9;22;25;27;31;35;39;42;43;46;51;52,4;5;8;11;12;15;16;24;29;34;37;38;44;49,True,6571160042070459761
OpenBMI,0,2,B3_TSEG,refit,1,5;7;9;11;29;31;34;37;38;42;43;46;49,4;8;12;15;16;22;24;25;27;35;39;44;51;52,True,8175727141435629604
OpenBMI,0,2,B3_TSEG,refit,2,4;5;11;15;22;25;27;34;37;38;44;46;49,7;8;9;12;16;24;29;31;35;39;42;43;51;52,True,3563683160992746254
OpenBMI,0,2,B3_TSEG,refit,3,4;8;12;15;22;24;25;34;35;38;42;43;49,5;7;9;11;16;27;29;31;37;39;44;46;51;52,True,7887256055044812161
OpenBMI,0,2,B3_TSEG,refit,4,4;5;12;16;27;29;35;38;39;42;46;49;51,7;8;9;11;15;22;24;25;31;34;37;43;44;52,True,2229621513980708198
OpenBMI,0,2,B3_TSEG,refit,5,4;7;8;25;27;29;37;38;42;43;44;49;51,5;9;11;12;15;16;22;24;31;34;35;39;46;52,True,2971419339811444643
OpenBMI,0,2,B3_TSEG,refit,6,9;11;12;15;16;22;24;29;34;44;49;51;52,4;5;7;8;25;27;31;35;37;38;39;42;43;46,True,4885241947774321976
OpenBMI,0,2,B3_TSEG,refit,7,7;9;11;16;22;27;34;37;39;44;46;49;52,4;5;8;12;15;24;25;29;31;35;38;42;43;51,True,7735540371237751092
OpenBMI,0,2,B3_TSEG,refit,8,8;9;16;22;24;29;31;39;42;44;46;51;52,4;5;7;11;12;15;25;27;34;35;37;38;43;49,True,5295165529714463175
OpenBMI,0,2,B3_TSEG,refit,9,4;5;7;8;11;22;25;29;31;35;39;42;49,9;12;15;16;24;27;34;37;38;43;44;46;51;52,True,7086548991340343679
OpenBMI,0,2,B3_TSEG,refit,10,5;9;22;25;27;29;31;34;35;42;44;49;51,4;7;8;11;12;15;16;24;37;38;39;43;46;52,True,2285191094311391253
OpenBMI,0,2,B3_TSEG,refit,11,7;9;11;16;22;25;27;34;38;42;43;44;46,4;5;8;12;15;24;29;31;35;37;39;49;51;52,True,7739441938569725399
OpenBMI,0,2,B3_TSEG,refit,12,5;11;15;22;25;27;29;31;37;43;44;46;51,4;7;8;9;12;16;24;34;35;38;39;42;49;52,True,4278485249971375032
OpenBMI,0,2,B3_TSEG,refit,13,12;22;24;25;27;34;35;37;39;42;49;51;52,4;5;7;8;9;11;15;16;29;31;38;43;44;46,True,1678560850139417665
OpenBMI,0,2,B3_TSEG,refit,14,4;9;11;16;24;27;31;34;38;39;42;49;51,5;7;8;12;15;22;25;29;35;37;43;44;46;52,True,2987343313119467457
OpenBMI,0,2,B3_TSEG,refit,15,5;7;11;12;24;25;31;34;38;39;43;46;51,4;8;9;15;16;22;27;29;35;37;42;44;49;52,True,5997268339777883239
OpenBMI,0,2,B3_TSEG,refit,16,4;7;11;12;16;24;27;31;35;39;42;44;46,5;8;9;15;22;25;29;34;37;38;43;49;51;52,True,6736052508901751732
OpenBMI,0,2,B3_TSEG,refit,17,4;5;7;8;11;24;25;29;34;35;38;39;42,9;12;15;16;22;27;31;37;43;44;46;49;51;52,True,901862602041155761
OpenBMI,0,2,B3_TSEG,refit,18,4;7;8;12;15;24;31;35;37;44;46;49;51,5;9;11;16;22;25;27;29;34;38;39;42;43;52,True,2966496787481535117
OpenBMI,0,2,B3_TSEG,refit,19,7;8;11;22;27;31;35;42;43;44;46;51;52,4;5;9;12;15;16;24;25;29;34;37;38;39;49,True,3353047949389440358
OpenBMI,0,2,B3_TSEG,refit,20,4;9;16;22;24;27;29;31;35;38;39;42;44,5;7;8;11;12;15;25;34;37;43;46;49;51;52,True,7441595204392361676
OpenBMI,0,2,B3_TSEG,refit,21,7;9;11;12;15;27;31;35;37;38;42;43;46,4;5;8;16;22;24;25;29;34;39;44;49;51;52,True,1474809172506340829
OpenBMI,0,2,B3_TSEG,refit,22,7;9;12;15;22;29;31;39;42;43;44;46;49,4;5;8;11;16;24;25;27;34;35;37;38;51;52,True,2836310256210805824
