subject,session,session_id,class,label,trial_id,cache_index,shape,dtype,source_file,original_event_index,original_epoch_id,cache_file,label_file
sub-071,ses-01,1,right_hand,1,22,102,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,22,epoch042812,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,23,103,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,23,epoch042816,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,24,104,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,24,epoch042826,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,25,105,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,25,epoch042833,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,26,106,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,26,epoch042847,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,27,107,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,27,epoch042849,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,28,108,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,28,epoch042860,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,29,109,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,29,epoch042864,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,30,110,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,30,epoch042866,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,31,111,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,31,epoch042868,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,32,112,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,32,epoch042870,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,33,113,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,33,epoch042881,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,34,114,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,34,epoch042891,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,35,115,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,35,epoch042898,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,36,116,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,36,epoch042903,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,37,117,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,37,epoch042907,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,38,118,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,38,epoch042913,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,39,119,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,39,epoch042920,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,40,120,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,40,epoch042938,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,41,121,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,41,epoch042952,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,42,122,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,42,epoch042971,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,43,123,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,43,epoch042993,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,44,124,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,44,epoch042997,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,45,125,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,45,epoch043019,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,46,126,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,46,epoch043023,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,47,127,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,47,epoch043034,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,48,128,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,48,epoch043038,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,49,129,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,49,epoch043042,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,50,130,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,50,epoch043046,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,51,131,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,51,epoch043058,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,52,132,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,52,epoch043065,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,53,133,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,53,epoch043073,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,54,134,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,54,epoch043077,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,55,135,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,55,epoch043078,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,56,136,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,56,epoch043085,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,57,137,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,57,epoch043086,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,58,138,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,58,epoch043091,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,59,139,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,59,epoch043093,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,60,140,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,60,epoch043095,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,61,141,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,61,epoch043106,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,62,142,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,62,epoch043113,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,63,143,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,63,epoch043116,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,64,144,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,64,epoch043124,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,65,145,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,65,epoch043131,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,66,146,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,66,epoch043137,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,67,147,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,67,epoch043141,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,68,148,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,68,epoch043142,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,69,149,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,69,epoch043157,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,70,150,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,70,epoch043158,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,71,151,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,71,epoch043159,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,72,152,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,72,epoch043185,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,73,153,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,73,epoch043200,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,74,154,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,74,epoch043201,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,75,155,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,75,epoch043211,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,76,156,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,76,epoch043223,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,77,157,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,77,epoch043228,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,78,158,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,78,epoch043234,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-01,1,right_hand,1,79,159,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-01/eeg/sub-071_ses-01_task-motorRHand_eeg.vhdr,79,epoch043257,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-01_y.npy
sub-071,ses-02,2,left_hand,0,0,0,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-02/eeg/sub-071_ses-02_task-motorLHand_eeg.vhdr,0,epoch061040,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-02_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-02_y.npy
sub-071,ses-02,2,left_hand,0,1,1,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-02/eeg/sub-071_ses-02_task-motorLHand_eeg.vhdr,1,epoch061264,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-02_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-02_y.npy
sub-071,ses-02,2,left_hand,0,2,2,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-02/eeg/sub-071_ses-02_task-motorLHand_eeg.vhdr,2,epoch067066,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-02_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-02_y.npy
sub-071,ses-02,2,left_hand,0,3,3,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-02/eeg/sub-071_ses-02_task-motorLHand_eeg.vhdr,3,epoch072716,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-02_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-02_y.npy
sub-071,ses-02,2,left_hand,0,4,4,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-02/eeg/sub-071_ses-02_task-motorLHand_eeg.vhdr,4,epoch077792,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-02_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-02_y.npy
sub-071,ses-02,2,left_hand,0,5,5,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-02/eeg/sub-071_ses-02_task-motorLHand_eeg.vhdr,5,epoch086067,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-02_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-02_y.npy
sub-071,ses-02,2,left_hand,0,6,6,64x1000,float32,/root/m3cv_nm000166_external_replication/data/m3cv_nm000166/sub-071/ses-02/eeg/sub-071_ses-02_task-motorLHand_eeg.vhdr,6,epoch086214,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-02_X.npy,/root/m3cv_nm000166_external_replication/cache/m3cv_lr_4s_250hz/sub-071/ses-02_y.npy
