protocol_id,source_alias,role,backbone,fold,seed,method,lambda,relative_path,bytes,sha256
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,lambda_selection_freeze,eegnet,4,0,,,runtime/runs/eegnet/fold-4/seed-0/LAMBDA_SELECTION_FROZEN.json,1824,bc1ff46c346126807bebd7289b31fae06683fda39766a33975c8756b744e9a6b
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,unit_protocol,eegnet,4,0,,,runtime/runs/eegnet/fold-4/seed-0/UNIT_PROTOCOL.json,1748,6426385128a94be6036e9b3520507120d78cafc8fbb8d50e34aaaa990ba967ba
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegnet,4,0,CORAL,0.01,runtime/runs/eegnet/fold-4/seed-0/checkpoints/coral__lambda-0.01.pt,145133,029cd0b77f17e875d5ea01fbbb5aef37625e7ae8046ef9a6a524708111457bdc
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegnet,4,0,CORAL,0.1,runtime/runs/eegnet/fold-4/seed-0/checkpoints/coral__lambda-0.10.pt,145133,d4cfee6e80f1e672d64822ecbcc3b47009fdfbee30aed9391b4531461bd955b1
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegnet,4,0,CORAL,1.0,runtime/runs/eegnet/fold-4/seed-0/checkpoints/coral__lambda-1.00.pt,145133,a199b13fa377d1e30233f95e1cb9ddceaf2d8d618036d766d7e43f1fe7a24ea1
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegnet,4,0,DANN,0.01,runtime/runs/eegnet/fold-4/seed-0/checkpoints/dann__lambda-0.01.pt,145038,5f2c69f5f8d69a618ee8e1cc684c14a9dcfe6a52db499c99b36207b03aa68e76
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegnet,4,0,DANN,0.1,runtime/runs/eegnet/fold-4/seed-0/checkpoints/dann__lambda-0.10.pt,145038,60e6bbac993ca8aa4465c9ad041f1ea135ecdbbd86aaca3ed5d2bb019bc016b9
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegnet,4,0,DANN,1.0,runtime/runs/eegnet/fold-4/seed-0/checkpoints/dann__lambda-1.00.pt,145038,c8a339d9b7884fb5c1abb4644b1785173afcaa36a2458ad91e258d0bf10c9ad6
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegnet,4,0,ERM,0.0,runtime/runs/eegnet/fold-4/seed-0/checkpoints/erm__lambda-0.00.pt,145007,8ff0a1352d21333537711ce06d5e0041ac433044c4dd295facaf803de11f42f0
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegnet,4,0,MMD,0.01,runtime/runs/eegnet/fold-4/seed-0/checkpoints/mmd__lambda-0.01.pt,145007,0333cb66af576b4a80609782381bfcdf233f96ab32ccc3a9d1813c30440b7c28
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegnet,4,0,MMD,0.1,runtime/runs/eegnet/fold-4/seed-0/checkpoints/mmd__lambda-0.10.pt,145007,dcb7ae58d72bf7e31c6337daf931a0a7270ba29aa34628c4e85d643e4f510ff2
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegnet,4,0,MMD,1.0,runtime/runs/eegnet/fold-4/seed-0/checkpoints/mmd__lambda-1.00.pt,145007,8e153c060932b39dead7508908fe9f2da09a61e972427c163a91cb2bbaea8012
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegnet,4,0,CORAL,0.01,runtime/runs/eegnet/fold-4/seed-0/evaluation/coral__lambda-0.01/EVALUATION_COMPLETE.json,598,ce8f9a56af4aaa3f7a871e6346ffcdca30b36694d2343ed0f1a1f1e6bc5c153e
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegnet,4,0,CORAL,0.01,runtime/runs/eegnet/fold-4/seed-0/evaluation/coral__lambda-0.01/directions.csv,2146,abce9a05bcf16363ba8c44678dba5c0a3387f562c6c510b9fa989d7753a2c6b6
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegnet,4,0,CORAL,0.01,runtime/runs/eegnet/fold-4/seed-0/evaluation/coral__lambda-0.01/embeddings.npz,1746545,d37bb3551a4546335c01e93b58fa8c4038cff592c3bd8502f3536aba60198c07
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegnet,4,0,CORAL,0.1,runtime/runs/eegnet/fold-4/seed-0/evaluation/coral__lambda-0.10/EVALUATION_COMPLETE.json,597,e548612f27665da472c6936b73a350f1cd732f53bca1c44a952edaa925fcfe7c
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegnet,4,0,CORAL,0.1,runtime/runs/eegnet/fold-4/seed-0/evaluation/coral__lambda-0.10/directions.csv,2154,ed4f756b3d5e99e582ace9dfa0da8f7b9072edcf183be39c7fe9c982531ff536
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegnet,4,0,CORAL,0.1,runtime/runs/eegnet/fold-4/seed-0/evaluation/coral__lambda-0.10/embeddings.npz,1746048,24db11fcd27218c3c9504ce519c1829734fbf6aaf74f511ae598d627cc74dceb
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegnet,4,0,CORAL,1.0,runtime/runs/eegnet/fold-4/seed-0/evaluation/coral__lambda-1.00/EVALUATION_COMPLETE.json,597,e84f1685d0df66f612647816eeeed568a1ebe531932419dab54611dab56c1f0d
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegnet,4,0,CORAL,1.0,runtime/runs/eegnet/fold-4/seed-0/evaluation/coral__lambda-1.00/directions.csv,2125,68dda743f8b89220ede85e97ba8566a54255ba3dac2c669d21e032be6b56c699
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegnet,4,0,CORAL,1.0,runtime/runs/eegnet/fold-4/seed-0/evaluation/coral__lambda-1.00/embeddings.npz,1748883,811bbf3f92df88d1f2cfb353057f22ac03fd289a64137e4ebabce96d257be916
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegnet,4,0,DANN,0.01,runtime/runs/eegnet/fold-4/seed-0/evaluation/dann__lambda-0.01/EVALUATION_COMPLETE.json,608,22f83e503f8a92f1b0fb8bfa831e112187913d4a9ea085a59868e7b0c7d5c00d
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegnet,4,0,DANN,0.01,runtime/runs/eegnet/fold-4/seed-0/evaluation/dann__lambda-0.01/directions.csv,2131,cf3cd8401e292fcce244e5e8d150ce972eed8c0677a427e015c5ce6cf6327589
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegnet,4,0,DANN,0.01,runtime/runs/eegnet/fold-4/seed-0/evaluation/dann__lambda-0.01/embeddings.npz,1746076,da83fe3f414db07cef9576520d1b392cc23896cf09c35de431ed1319e4c63a5c
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegnet,4,0,DANN,0.1,runtime/runs/eegnet/fold-4/seed-0/evaluation/dann__lambda-0.10/EVALUATION_COMPLETE.json,597,0717f25d1d584ecba6ee259c8d13420e6eb467138331541ffa9ed38bbf47fd63
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegnet,4,0,DANN,0.1,runtime/runs/eegnet/fold-4/seed-0/evaluation/dann__lambda-0.10/directions.csv,2159,3cc96c1e01279f1248441908d0bfdd04593ffbdefdc2f1cc3b27b47e4d07f376
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegnet,4,0,DANN,0.1,runtime/runs/eegnet/fold-4/seed-0/evaluation/dann__lambda-0.10/embeddings.npz,1746783,f49c879c50c4537305807680881a2168e3fa0641dcb5521c67fd1c9dce7fa45a
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegnet,4,0,DANN,1.0,runtime/runs/eegnet/fold-4/seed-0/evaluation/dann__lambda-1.00/EVALUATION_COMPLETE.json,596,acbc4ef4f3b73ade701970f32b53361c2b99ac0d81daea70bb129625cba7a9a4
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegnet,4,0,DANN,1.0,runtime/runs/eegnet/fold-4/seed-0/evaluation/dann__lambda-1.00/directions.csv,2136,42307ea6e26a2e8fe5f51067b9d8d3ccf7ff13daacd3685c302a91afe66a2407
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegnet,4,0,DANN,1.0,runtime/runs/eegnet/fold-4/seed-0/evaluation/dann__lambda-1.00/embeddings.npz,1743388,6af008b2e5fb4accae753ee4530e11cd99c38f3d5878bf1e265e1f2c53a16325
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegnet,4,0,ERM,0.0,runtime/runs/eegnet/fold-4/seed-0/evaluation/erm__lambda-0.00/EVALUATION_COMPLETE.json,594,d4f0f41dc45c578d3efd7f6bc5c1038a0086ad92f309259964d8865b8a7cb3e1
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegnet,4,0,ERM,0.0,runtime/runs/eegnet/fold-4/seed-0/evaluation/erm__lambda-0.00/directions.csv,2128,cf7cd93344bbbe2c82dd8f03aa91bc48d53ee29d911432e0522b6f1c87463eb8
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegnet,4,0,ERM,0.0,runtime/runs/eegnet/fold-4/seed-0/evaluation/erm__lambda-0.00/embeddings.npz,1746656,c8da591bcf957716a4499ca42c6733f534edae12b5bb767a8b3e3d660a0979c7
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegnet,4,0,MMD,0.01,runtime/runs/eegnet/fold-4/seed-0/evaluation/mmd__lambda-0.01/EVALUATION_COMPLETE.json,596,b2b32559127d81180db1c342c100383f381e25bd09d06961234a1be2dd9f80c7
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegnet,4,0,MMD,0.01,runtime/runs/eegnet/fold-4/seed-0/evaluation/mmd__lambda-0.01/directions.csv,2093,59835f58fb72aa0ed725836eb03c355f17b7c4772f8576354e8cad449815e42f
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegnet,4,0,MMD,0.01,runtime/runs/eegnet/fold-4/seed-0/evaluation/mmd__lambda-0.01/embeddings.npz,1746639,51d026d5d7f5ed0a84331b84b58c94212103eb1b8850b1e0a012ae9ddb30a9ed
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegnet,4,0,MMD,0.1,runtime/runs/eegnet/fold-4/seed-0/evaluation/mmd__lambda-0.10/EVALUATION_COMPLETE.json,594,41405886cdd2310fbdffce4af731e754b17e44e39510e7b877a56390ddfc30bc
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegnet,4,0,MMD,0.1,runtime/runs/eegnet/fold-4/seed-0/evaluation/mmd__lambda-0.10/directions.csv,2146,891b7806fca1a832013b3a3c73fbe4d06210b703bc5b27a11359d212cab42b2d
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegnet,4,0,MMD,0.1,runtime/runs/eegnet/fold-4/seed-0/evaluation/mmd__lambda-0.10/embeddings.npz,1746059,d2b32845902d1ab16e69202177474102c11dc1b3b359fbc8049cc05c453d8fb1
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegnet,4,0,MMD,1.0,runtime/runs/eegnet/fold-4/seed-0/evaluation/mmd__lambda-1.00/EVALUATION_COMPLETE.json,594,114068cf4848cc7f42be5a772bfb573bc34ee8ef594ea331f1c33d24b450b496
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegnet,4,0,MMD,1.0,runtime/runs/eegnet/fold-4/seed-0/evaluation/mmd__lambda-1.00/directions.csv,2166,1a49c42c44d82384e52916ee03765c540ac680214a9b6464ed2fc23d945af787
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegnet,4,0,MMD,1.0,runtime/runs/eegnet/fold-4/seed-0/evaluation/mmd__lambda-1.00/embeddings.npz,1751113,dadf5b893ff3ed12e0fc4c65cae149637b92aeb69ee8addb389f84b4339522a6
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,lambda_selection_freeze,eegnet,4,1,,,runtime/runs/eegnet/fold-4/seed-1/LAMBDA_SELECTION_FROZEN.json,1820,e3a61539880a71d04bcb29696bbbbffb46cb8196e16048f278733085b4c059b4
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,unit_protocol,eegnet,4,1,,,runtime/runs/eegnet/fold-4/seed-1/UNIT_PROTOCOL.json,1748,45fbd0605466a1069cccfcae4df256ce844e490745b7c8c857d4b51bcf0a5e34
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegnet,4,1,CORAL,0.01,runtime/runs/eegnet/fold-4/seed-1/checkpoints/coral__lambda-0.01.pt,145133,fc4404c26e361d3c6b24d7e385abb2d8756c3386cd313e2494bead9702509b03
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegnet,4,1,CORAL,0.1,runtime/runs/eegnet/fold-4/seed-1/checkpoints/coral__lambda-0.10.pt,145133,cb3decc19586aa35b95601e81318cc66213dcea7177fcf0ce8dfdd9307dea3e0
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegnet,4,1,CORAL,1.0,runtime/runs/eegnet/fold-4/seed-1/checkpoints/coral__lambda-1.00.pt,145133,5b78b98488cb15cd2a8623cbf7a18b3749b3ebdafe0fd0427512a19889681823
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegnet,4,1,DANN,0.01,runtime/runs/eegnet/fold-4/seed-1/checkpoints/dann__lambda-0.01.pt,145038,8960985d7e9cb76e8f44912250b4c179b03a90070bcf173696c0c62489106b97
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegnet,4,1,DANN,0.1,runtime/runs/eegnet/fold-4/seed-1/checkpoints/dann__lambda-0.10.pt,145038,dfb9f463ac2122d596aa9caf627862de22b85cd29287fb21455581837fc8453d
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegnet,4,1,DANN,1.0,runtime/runs/eegnet/fold-4/seed-1/checkpoints/dann__lambda-1.00.pt,145038,af32f54c69e0eb15d58cd97f8e4960719d293651577d3911c6e11d2761e96665
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegnet,4,1,ERM,0.0,runtime/runs/eegnet/fold-4/seed-1/checkpoints/erm__lambda-0.00.pt,145007,e1d775f2c1d6f87889093f21e86528a425ea9671870d7310f11c8de96fc97ae2
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegnet,4,1,MMD,0.01,runtime/runs/eegnet/fold-4/seed-1/checkpoints/mmd__lambda-0.01.pt,145007,7e2ee4999a11300d492d32c0ae55d5319380b8cb57c0cdd154f03adbed12495a
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegnet,4,1,MMD,0.1,runtime/runs/eegnet/fold-4/seed-1/checkpoints/mmd__lambda-0.10.pt,145007,5f45428b8271defb40014f90a6c5dab900328c2d7d735f45727b2781034cb27c
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegnet,4,1,MMD,1.0,runtime/runs/eegnet/fold-4/seed-1/checkpoints/mmd__lambda-1.00.pt,145007,1b43948065794465c2144794082530f3f868109793061011d4f38d9df855230b
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegnet,4,1,CORAL,0.01,runtime/runs/eegnet/fold-4/seed-1/evaluation/coral__lambda-0.01/EVALUATION_COMPLETE.json,609,e2c376b8f6a1aac725b3adb72f3276cc3bf790ef4fb278b3345871d4ed93a11b
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegnet,4,1,CORAL,0.01,runtime/runs/eegnet/fold-4/seed-1/evaluation/coral__lambda-0.01/directions.csv,2083,a55b49da0b0b7d96400b675df5b77b006ce3c7f04bc432301ce225c069dce9c6
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegnet,4,1,CORAL,0.01,runtime/runs/eegnet/fold-4/seed-1/evaluation/coral__lambda-0.01/embeddings.npz,1745388,2ac1dd33f69db5c4cf5c509bd24883874f8185e718d4e3e35deb1622407ef694
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegnet,4,1,CORAL,0.1,runtime/runs/eegnet/fold-4/seed-1/evaluation/coral__lambda-0.10/EVALUATION_COMPLETE.json,597,279793b8764843dd8a759f46148d8aac49bb23f07e4c77acce4c2fe77302f36d
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegnet,4,1,CORAL,0.1,runtime/runs/eegnet/fold-4/seed-1/evaluation/coral__lambda-0.10/directions.csv,2135,a4153c582a90b78b6ac38274930b28102376b0e07162f067dd6b1ff58a5947ae
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegnet,4,1,CORAL,0.1,runtime/runs/eegnet/fold-4/seed-1/evaluation/coral__lambda-0.10/embeddings.npz,1744919,1b52596fbc8cd724424f15f396b16ea90fac525e8df8517567f90a3d2e54ae11
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegnet,4,1,CORAL,1.0,runtime/runs/eegnet/fold-4/seed-1/evaluation/coral__lambda-1.00/EVALUATION_COMPLETE.json,597,d2630ac01f9d94d746942e9bb957d4e1c585e6d73b9c19e80cc0da69a87aee1e
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegnet,4,1,CORAL,1.0,runtime/runs/eegnet/fold-4/seed-1/evaluation/coral__lambda-1.00/directions.csv,2139,c01b61426ac74b1e32ea3413bbb3c00b19661332a67f6ce19249fcb61a592eb1
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegnet,4,1,CORAL,1.0,runtime/runs/eegnet/fold-4/seed-1/evaluation/coral__lambda-1.00/embeddings.npz,1747676,8871c2fa85ce9ddb6eacc0857c5bd44af84617648fe0b10e25c0afd82cc571f7
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegnet,4,1,DANN,0.01,runtime/runs/eegnet/fold-4/seed-1/evaluation/dann__lambda-0.01/EVALUATION_COMPLETE.json,609,7a7804742f21d5cad25f71ef645d5969341b993dfad17b8562ef6215da939427
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegnet,4,1,DANN,0.01,runtime/runs/eegnet/fold-4/seed-1/evaluation/dann__lambda-0.01/directions.csv,2152,ea8cd377a5d2050f27b803a5bd583534471cc3e9b1e8519283a104c411c2502f
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegnet,4,1,DANN,0.01,runtime/runs/eegnet/fold-4/seed-1/evaluation/dann__lambda-0.01/embeddings.npz,1745403,818baa4151ada1c3ed66ffdd93b2e1b0fd6ddb9842024a9ae547f186d4bb7959
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegnet,4,1,DANN,0.1,runtime/runs/eegnet/fold-4/seed-1/evaluation/dann__lambda-0.10/EVALUATION_COMPLETE.json,606,e4f9b3f002cfab3da8c394f97ffdb788c5d33b7f88e549156cf39d359849681b
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegnet,4,1,DANN,0.1,runtime/runs/eegnet/fold-4/seed-1/evaluation/dann__lambda-0.10/directions.csv,2152,e72218eaafa69294cdab269535edd9313fbefb464c9f890ee607f5bb976546a5
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegnet,4,1,DANN,0.1,runtime/runs/eegnet/fold-4/seed-1/evaluation/dann__lambda-0.10/embeddings.npz,1746325,6e07ba7926b332846927e3e8ffa82f92f94be46941420e57efc66bb058bb6cf1
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegnet,4,1,DANN,1.0,runtime/runs/eegnet/fold-4/seed-1/evaluation/dann__lambda-1.00/EVALUATION_COMPLETE.json,607,b8a7149325fba11a2a2b3f34ce726a3a9c914f3e712691eb8d5205032f8f9add
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegnet,4,1,DANN,1.0,runtime/runs/eegnet/fold-4/seed-1/evaluation/dann__lambda-1.00/directions.csv,2144,503cc1e0abd5c723dd19842fa4dec6ddf982c865900c55dff62cba9718ffaafa
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegnet,4,1,DANN,1.0,runtime/runs/eegnet/fold-4/seed-1/evaluation/dann__lambda-1.00/embeddings.npz,1745106,ac76c766316bd085b24da9385556943e7a464d6e1f8523c86970fa5960a97852
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegnet,4,1,ERM,0.0,runtime/runs/eegnet/fold-4/seed-1/evaluation/erm__lambda-0.00/EVALUATION_COMPLETE.json,595,e91f996c491010104fb561fd7c2a7e9acffc2ae2eafd479cb48f309815591ff8
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegnet,4,1,ERM,0.0,runtime/runs/eegnet/fold-4/seed-1/evaluation/erm__lambda-0.00/directions.csv,2096,b49aa22f2675265d3a9aa90f79bd50100591c242857056d1a3b7504a660fe369
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegnet,4,1,ERM,0.0,runtime/runs/eegnet/fold-4/seed-1/evaluation/erm__lambda-0.00/embeddings.npz,1745464,456be647e2b3fe02e753f04105f86caf2631aa1b1dade3bf71cd1306cb9ba472
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegnet,4,1,MMD,0.01,runtime/runs/eegnet/fold-4/seed-1/evaluation/mmd__lambda-0.01/EVALUATION_COMPLETE.json,593,04e032bb65d52c2de4b3fb864c8fa5ddb70968fa9e15de7a6cbd72e96abaed4c
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegnet,4,1,MMD,0.01,runtime/runs/eegnet/fold-4/seed-1/evaluation/mmd__lambda-0.01/directions.csv,2123,3e32e37473d70a0e72106434ed6d36595541895c18a3249c836acd9b6d0a9eaf
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegnet,4,1,MMD,0.01,runtime/runs/eegnet/fold-4/seed-1/evaluation/mmd__lambda-0.01/embeddings.npz,1745391,35b218bb5affa702751d80da9b24ff4c7936dffc20f2ddbf2a9c888934f8e307
